ÇÖÇlÇ`ÇwÇhÇr ÇrÇåÇâÇç ëSê¢äEäîéÆÅièúÇ≠ì˙ñ{Åj
äÓèÄì˙,äÓèÄâøäz(â~),äÓèÄâøäzÅiï™îzã‡çƒìäéëÅj(â~),ï™îzã‡Åiê≈à¯ëOÅj(â~),èÉéëéYëçäzÅiâ≠â~Åj
2021/04/27,14802,14802,,556.30
2021/04/28,14899,14899,,561.77
2021/04/30,14969,14969,,565.42
2021/05/06,14839,14839,,562.74
2021/05/07,14911,14911,,567.21
2021/05/10,15002,15002,,582.94
2021/05/11,14916,14916,,581.58
2021/05/12,14736,14736,,577.43
2021/05/13,14606,14606,,573.92
2021/05/14,14674,14674,,578.47
2021/05/17,14872,14872,,587.71
2021/05/18,14831,14831,,587.64
2021/05/19,14789,14789,,588.10
2021/05/20,14726,14726,,586.92
2021/05/21,14848,14848,,591.80
2021/05/24,14849,14849,,599.50
2021/05/25,14942,14942,,604.29
2021/05/26,14946,14946,,606.86
2021/05/27,15022,15022,,611.33
2021/05/28,15159,15159,,618.12
2021/05/31,15169,15169,,619.60
2021/06/01,15136,15136,,619.45
2021/06/02,15210,15210,,622.46
2021/06/03,15226,15226,,634.91
2021/06/04,15241,15241,,636.97
2021/06/07,15258,15258,,638.80
2021/06/08,15248,15248,,640.08
2021/06/09,15247,15247,,643.52
2021/06/10,15247,15247,,645.23
2021/06/11,15293,15293,,649.17
2021/06/14,15363,15363,,654.41
2021/06/15,15443,15443,,659.81
2021/06/16,15425,15425,,659.06
2021/06/17,15412,15412,,669.19
2021/06/18,15326,15326,,668.27
2021/06/21,15132,15132,,661.89
2021/06/22,15276,15276,,670.29
2021/06/23,15411,15411,,678.86
2021/06/24,15451,15451,,681.94
2021/06/25,15539,15539,,687.38
2021/06/28,15551,15551,,689.46
2021/06/29,15531,15531,,690.57
2021/06/30,15540,15540,,694.33
2021/07/01,15578,15578,,697.86
2021/07/02,15706,15706,,705.80
2021/07/05,15710,15710,,706.01
2021/07/06,15679,15679,,718.82
2021/07/07,15561,15561,,713.40
2021/07/08,15617,15617,,722.16
2021/07/09,15357,15357,,711.94
2021/07/12,15558,15558,,723.09
2021/07/13,15653,15653,,728.79
2021/07/14,15647,15647,,732.91
2021/07/15,15553,15553,,730.14
2021/07/16,15501,15501,,729.81
2021/07/19,15395,15395,,732.11
2021/07/20,15097,15097,,718.96
2021/07/21,15312,15312,,730.93
2021/07/26,15697,15697,,750.87
2021/07/27,15637,15637,,749.77
2021/07/28,15467,15467,,744.48
2021/07/29,15514,15514,,747.64
2021/07/30,15590,15590,,752.27
2021/08/02,15508,15508,,748.89
2021/08/03,15495,15495,,749.14
2021/08/04,15542,15542,,764.69
2021/08/05,15612,15612,,769.26
2021/08/06,15711,15711,,774.81
2021/08/10,15757,15757,,778.09
2021/08/11,15824,15824,,782.22
2021/08/12,15817,15817,,785.46
2021/08/13,15851,15851,,788.06
2021/08/16,15739,15739,,784.19
2021/08/17,15676,15676,,787.92
2021/08/18,15606,15606,,787.89
2021/08/19,15564,15564,,787.18
2021/08/20,15461,15461,,783.47
2021/08/23,15536,15536,,788.93
2021/08/24,15680,15680,,798.57
2021/08/25,15770,15770,,805.68
2021/08/26,15843,15843,,810.39
2021/08/27,15731,15731,,805.82
2021/08/30,15833,15833,,812.05
2021/08/31,15919,15919,,817.32
2021/09/01,15966,15966,,819.71
2021/09/02,15983,15983,,823.31
2021/09/03,16028,16028,,838.43
2021/09/06,16004,16004,,838.64
2021/09/07,16035,16035,,841.10
2021/09/08,16045,16045,,841.64
2021/09/09,15958,15958,,840.66
2021/09/10,15827,15827,,836.31
2021/09/13,15777,15777,,834.37
2021/09/14,15806,15806,,838.64
2021/09/15,15677,15677,,834.53
2021/09/16,15703,15703,,844.11
2021/09/17,15719,15719,,847.07
2021/09/21,15289,15289,,825.10
2021/09/22,15276,15276,,825.50
2021/09/24,15751,15751,,853.74
2021/09/27,15764,15764,,854.45
2021/09/28,15764,15764,,857.89
2021/09/29,15552,15552,,848.06
2021/09/30,15581,15581,,850.79
2021/10/01,15408,15408,,842.29
2021/10/04,15444,15444,,845.54
2021/10/05,15271,15271,,836.07
2021/10/06,15508,15508,,863.74
2021/10/07,15471,15471,,862.11
2021/10/08,15698,15698,,875.56
2021/10/11,15765,15765,,881.13
2021/10/12,15869,15869,,889.70
2021/10/13,15834,15834,,887.73
2021/10/14,15917,15917,,896.54
2021/10/15,16208,16208,,914.18
2021/10/18,16388,16388,,924.35
2021/10/19,16416,16416,,935.07
2021/10/20,16601,16601,,947.69
2021/10/21,16616,16616,,949.70
2021/10/22,16584,16584,,950.29
2021/10/25,16542,16542,,949.06
2021/10/26,16609,16609,,953.68
2021/10/27,16682,16682,,960.46
2021/10/28,16545,16545,,954.07
2021/10/29,16648,16648,,961.39
2021/11/01,16665,16665,,964.20
2021/11/02,16733,16733,,969.63
2021/11/04,16859,16859,,991.90
2021/11/05,16849,16849,,993.31
2021/11/08,16864,16864,,996.23
2021/11/09,16845,16845,,997.41
2021/11/10,16751,16751,,997.56
2021/11/11,16787,16787,,1001.65
2021/11/12,16851,16851,,1007.39
2021/11/15,16924,16924,,1011.73
2021/11/16,16953,16953,,1017.62
2021/11/17,17089,17089,,1036.26
2021/11/18,16946,16946,,1029.96
2021/11/19,16981,16981,,1034.12
2021/11/22,16873,16873,,1029.41
2021/11/24,16931,16931,,1035.01
2021/11/25,16972,16972,,1041.24
2021/11/26,16923,16923,,1041.34
2021/11/29,16352,16352,,1006.20
2021/11/30,16503,16503,,1019.16
2021/12/01,16180,16180,,1002.17
2021/12/02,16051,16051,,996.92
2021/12/03,16213,16213,,1023.03
2021/12/06,16064,16064,,1016.23
2021/12/07,16270,16270,,1031.61
2021/12/08,16628,16628,,1057.82
2021/12/09,16723,16723,,1067.20
2021/12/10,16567,16567,,1061.18
2021/12/13,16652,16652,,1068.20
2021/12/14,16523,16523,,1062.66
2021/12/15,16415,16415,,1058.49
2021/12/16,16656,16656,,1075.40
2021/12/17,16558,16558,,1079.61
2021/12/20,16367,16367,,1069.26
2021/12/21,16174,16174,,1058.37
2021/12/22,16525,16525,,1085.81
2021/12/23,16698,16698,,1098.43
2021/12/24,16856,16856,,1110.92
2021/12/27,16839,16839,,1111.20
2021/12/28,17090,17090,,1127.75
2021/12/29,17083,17083,,1127.29
2021/12/30,17116,17116,,1129.44
2022/01/04,17203,17203,,1140.35
2022/01/05,17328,17328,,1149.78
2022/01/06,17044,17044,,1144.33
2022/01/07,16971,16971,,1142.56
2022/01/11,16815,16815,,1134.11
2022/01/12,16986,16986,,1147.54
2022/01/13,17000,17000,,1155.10
2022/01/14,16743,16743,,1139.53
2022/01/17,16732,16732,,1140.73
2022/01/18,16790,16790,,1146.80
2022/01/19,16529,16529,,1128.93
2022/01/20,16377,16377,,1131.79
2022/01/21,16217,16217,,1122.20
2022/01/24,15938,15938,,1104.98
2022/01/25,15843,15843,,1099.65
2022/01/26,15672,15672,,1089.91
2022/01/27,15782,15782,,1099.00
2022/01/28,15792,15792,,1101.30
2022/01/31,16022,16022,,1118.93
2022/02/01,16276,16276,,1138.15
2022/02/02,16357,16357,,1146.29
2022/02/03,16426,16426,,1151.14
2022/02/04,16213,16213,,1136.22
2022/02/07,16310,16310,,1142.99
2022/02/08,16300,16300,,1159.50
2022/02/09,16429,16429,,1170.66
2022/02/10,16695,16695,,1194.26
2022/02/14,16226,16226,,1161.74
2022/02/15,16092,16092,,1154.63
2022/02/16,16374,16374,,1176.55
2022/02/17,16382,16382,,1187.69
2022/02/18,16045,16045,,1164.60
2022/02/21,15924,15924,,1157.34
2022/02/22,15828,15828,,1152.36
2022/02/24,15508,15508,,1129.03
2022/02/25,15552,15552,,1136.35
2022/02/28,15896,15896,,1163.57
2022/03/01,15848,15848,,1161.79
2022/03/02,15562,15562,,1144.67
2022/03/03,15851,15851,,1179.70
2022/03/04,15680,15680,,1168.88
2022/03/07,15368,15368,,1147.06
2022/03/08,15018,15018,,1122.13
2022/03/09,14975,14975,,1121.44
2022/03/10,15432,15432,,1161.15
2022/03/11,15402,15402,,1159.89
2022/03/14,15387,15387,,1161.91
2022/03/15,15358,15358,,1160.85
2022/03/16,15540,15540,,1176.34
2022/03/17,16087,16087,,1220.38
2022/03/18,16298,16298,,1237.85
2022/03/22,16599,16599,,1270.94
2022/03/23,16967,16967,,1301.16
2022/03/24,16799,16799,,1291.12
2022/03/25,17095,17095,,1315.30
2022/03/28,17135,17135,,1318.92
2022/03/29,17506,17506,,1349.21
2022/03/30,17521,17521,,1351.47
2022/03/31,17461,17461,,1347.77
2022/04/01,17182,17182,,1326.92
2022/04/04,17273,17273,,1335.38
2022/04/05,17439,17439,,1361.46
2022/04/06,17454,17454,,1365.04
2022/04/07,17212,17212,,1346.13
2022/04/08,17232,17232,,1350.21
2022/04/11,17357,17357,,1360.82
2022/04/12,17243,17243,,1357.39
2022/04/13,17182,17182,,1355.37
2022/04/14,17357,17357,,1370.85
2022/04/15,17309,17309,,1368.57
2022/04/18,17337,17337,,1380.18
2022/04/19,17403,17403,,1385.38
2022/04/20,17855,17855,,1421.36
2022/04/21,17722,17722,,1418.45
2022/04/22,17560,17560,,1407.70
2022/04/25,17149,17149,0,1375.76
2022/04/26,16933,16933,,1359.55
2022/04/27,16551,16551,,1332.30
2022/04/28,16715,16715,,1346.70
2022/05/02,16840,16840,,1358.33
2022/05/06,16820,16820,,1358.75
2022/05/09,16652,16652,,1345.17
2022/05/10,16062,16062,,1317.04
2022/05/11,16122,16122,,1321.96
2022/05/12,15913,15913,,1315.76
2022/05/13,15705,15705,,1301.73
2022/05/16,16185,16185,,1344.01
2022/05/17,16110,16110,,1340.28
2022/05/18,16450,16450,,1374.13
2022/05/19,15843,15843,,1325.53
2022/05/20,15685,15685,,1314.11
2022/05/23,15749,15749,,1330.75
2022/05/24,15994,15994,,1354.92
2022/05/25,15741,15741,,1336.01
2022/05/26,15936,15936,,1354.82
2022/05/27,16125,16125,,1373.25
2022/05/30,16477,16477,,1404.76
2022/05/31,16702,16702,,1425.05
2022/06/01,16713,16713,,1426.03
2022/06/02,16717,16717,,1429.52
2022/06/03,16955,16955,,1464.18
2022/06/06,16864,16864,,1456.29
2022/06/07,17115,17115,,1477.99
2022/06/08,17283,17283,,1496.99
2022/06/09,17380,17380,,1507.50
2022/06/10,16979,16979,,1478.80
2022/06/13,16587,16587,,1445.55
2022/06/14,15889,15889,,1388.13
2022/06/15,15906,15906,,1392.23
2022/06/16,16050,16050,,1416.08
2022/06/17,15478,15478,,1369.33
2022/06/20,15709,15709,,1392.41
2022/06/21,15747,15747,,1397.57
2022/06/22,16188,16188,,1436.75
2022/06/23,16078,16078,,1433.30
2022/06/24,16034,16034,,1430.67
2022/06/27,16412,16412,,1465.31
2022/06/28,16554,16554,,1479.97
2022/06/29,16408,16408,,1469.32
2022/06/30,16395,16395,,1469.52
2022/07/01,16145,16145,,1447.62
2022/07/04,16109,16109,,1445.89
2022/07/05,16273,16273,,1460.66
2022/07/06,16136,16136,,1448.31
2022/07/07,16186,16186,,1471.30
2022/07/08,16473,16473,,1498.83
2022/07/11,16527,16527,,1504.98
2022/07/12,16388,16388,,1500.65
2022/07/13,16240,16240,,1488.39
2022/07/14,16288,16288,,1494.91
2022/07/15,16294,16294,,1497.63
2022/07/19,16481,16481,,1526.17
2022/07/20,16858,16858,,1563.66
2022/07/21,16973,16973,,1577.57
2022/07/22,16971,16971,,1578.92
2022/07/25,16760,16760,,1560.03
2022/07/26,16778,16778,,1561.94
2022/07/27,16685,16685,,1556.55
2022/07/28,16932,16932,,1581.17
2022/07/29,16909,16909,,1580.18
2022/08/01,16887,16887,,1579.44
2022/08/02,16619,16619,,1555.14
2022/08/03,16838,16838,,1590.90
2022/08/04,17041,17041,,1612.13
2022/08/05,17000,17000,,1609.86
2022/08/08,17253,17253,,1634.96
2022/08/09,17220,17220,,1632.75
2022/08/10,17190,17190,,1638.42
2022/08/12,17292,17292,,1648.56
2022/08/15,17458,17458,,1668.08
2022/08/16,17491,17491,,1672.87
2022/08/17,17681,17681,,1705.04
2022/08/18,17637,17637,,1702.53
2022/08/19,17812,17812,,1719.68
2022/08/22,17707,17707,,1710.77
2022/08/23,17397,17397,,1681.42
2022/08/24,17309,17309,,1674.32
2022/08/25,17362,17362,,1679.68
2022/08/26,17552,17552,,1700.41
2022/08/29,17286,17286,,1676.80
2022/08/30,17203,17203,,1670.15
2022/08/31,17060,17060,,1656.26
2022/09/01,17041,17041,,1656.97
2022/09/02,17027,17027,,1656.76
2022/09/05,16981,16981,,1667.48
2022/09/06,16967,16967,,1668.24
2022/09/07,17216,17216,,1692.75
2022/09/08,17592,17592,,1733.84
2022/09/09,17642,17642,,1740.56
2022/09/12,17805,17805,,1764.75
2022/09/13,18000,18000,,1784.04
2022/09/14,17606,17606,,1744.93
2022/09/15,17444,17444,,1735.38
2022/09/16,17258,17258,,1728.96
2022/09/20,17186,17186,,1724.88
2022/09/21,17070,17070,,1715.14
2022/09/22,16896,16896,,1701.20
2022/09/26,16287,16287,,1641.70
2022/09/27,16179,16179,,1632.37
2022/09/28,16164,16164,,1635.79
2022/09/29,16357,16357,,1657.09
2022/09/30,16168,16168,,1639.80
2022/10/03,16022,16022,,1626.80
2022/10/04,16334,16334,,1660.76
2022/10/05,16772,16772,,1723.80
2022/10/06,16835,16835,,1730.30
2022/10/07,16681,16681,,1719.51
2022/10/11,16233,16233,,1674.67
2022/10/12,16120,16120,,1665.05
2022/10/13,16171,16171,,1681.07
2022/10/14,16519,16519,,1719.71
2022/10/17,16390,16390,,1709.87
2022/10/18,16806,16806,,1766.24
2022/10/19,17037,17037,,1793.71
2022/10/20,16960,16960,,1787.88
2022/10/21,16909,16909,,1782.80
2022/10/24,17058,17058,,1800.23
2022/10/25,17175,17175,,1814.30
2022/10/26,17344,17344,,1835.33
2022/10/27,17099,17099,,1811.17
2022/10/28,17085,17085,,1810.81
2022/10/31,17513,17513,,1857.09
2022/11/01,17483,17483,,1855.35
2022/11/02,17377,17377,,1845.40
2022/11/04,16934,16934,,1813.45
2022/11/07,17116,17116,,1834.44
2022/11/08,17239,17239,,1848.97
2022/11/09,17259,17259,,1854.41
2022/11/10,17050,17050,,1840.65
2022/11/11,17282,17282,,1866.70
2022/11/14,17281,17281,,1868.79
2022/11/15,17280,17280,,1868.77
2022/11/16,17352,17352,,1881.52
2022/11/17,17212,17212,,1881.26
2022/11/18,17236,17236,,1885.43
2022/11/21,17301,17301,,1893.70
2022/11/22,17420,17420,,1908.21
2022/11/24,17401,17401,,1909.67
2022/11/25,17420,17420,,1913.21
2022/11/28,17394,17394,,1910.39
2022/11/29,17136,17136,,1887.43
2022/11/30,17159,17159,,1894.19
2022/12/01,17405,17405,,1922.93
2022/12/02,17265,17265,,1909.71
2022/12/05,17136,17136,,1914.49
2022/12/06,17136,17136,,1917.49
2022/12/07,17005,17005,,1906.75
2022/12/08,16857,16857,,1891.90
2022/12/09,17030,17030,,1914.44
2022/12/12,16949,16949,,1915.25
2022/12/13,17211,17211,,1946.89
2022/12/14,17077,17077,,1938.26
2022/12/15,17039,17039,,1936.46
2022/12/16,16888,16888,,1921.01
2022/12/19,16530,16530,,1896.71
2022/12/20,16230,16230,,1864.19
2022/12/21,15893,15893,,1828.69
2022/12/22,16166,16166,,1864.23
2022/12/23,16052,16052,,1855.35
2022/12/26,16049,16049,,1859.14
2022/12/27,16176,16176,,1877.02
2022/12/28,16227,16227,,1882.95
2022/12/29,16116,16116,,1870.04
2022/12/30,16151,16151,,1884.44
2023/01/04,15878,15878,,1853.97
2023/01/05,16209,16209,,1893.76
2023/01/06,16260,16260,,1915.64
2023/01/10,16453,16453,,1944.52
2023/01/11,16583,16583,,1962.00
2023/01/12,16702,16702,,1988.52
2023/01/13,16460,16460,,1962.21
2023/01/16,16372,16372,,1953.04
2023/01/17,16453,16453,,1964.25
2023/01/18,16765,16765,,2001.43
2023/01/19,16275,16275,,1963.51
2023/01/20,16194,16194,,1955.66
2023/01/23,16524,16524,,1996.44
2023/01/24,16820,16820,,2034.55
2023/01/25,16807,16807,,2033.02
2023/01/26,16670,16670,,2016.46
2023/01/27,16866,16866,,2040.11
2023/01/30,16968,16968,,2059.88
2023/01/31,16827,16827,,2044.00
2023/02/01,16896,16896,,2053.95
2023/02/02,16905,16905,,2056.03
2023/02/03,17093,17093,,2095.10
2023/02/06,17410,17410,,2136.16
2023/02/07,17277,17277,,2120.66
2023/02/08,17217,17217,,2114.16
2023/02/09,17194,17194,,2112.41
2023/02/10,17132,17132,,2111.58
2023/02/13,17098,17098,,2108.84
2023/02/14,17346,17346,,2142.77
2023/02/15,17417,17417,,2153.25
2023/02/16,17608,17608,,2191.69
2023/02/17,17489,17489,,2179.81
2023/02/20,17432,17432,,2173.79
2023/02/21,17433,17433,,2175.02
2023/02/22,17231,17231,,2149.83
2023/02/24,17140,17140,,2143.26
2023/02/27,17192,17192,,2151.26
2023/02/28,17283,17283,,2166.15
2023/03/01,17218,17218,,2161.76
2023/03/02,17203,17203,,2162.19
2023/03/03,17352,17352,,2198.08
2023/03/06,17496,17496,,2218.90
2023/03/07,17547,17547,,2226.56
2023/03/08,17435,17435,,2214.56
2023/03/09,17400,17400,,2211.48
2023/03/10,17038,17038,,2173.89
2023/03/13,16607,16607,,2120.46
2023/03/14,16404,16404,,2098.78
2023/03/15,16774,16774,,2148.74
2023/03/16,16393,16393,,2101.90
2023/03/17,16652,16652,,2139.52
2023/03/20,16434,16434,,2128.36
2023/03/22,16749,16749,,2171.18
2023/03/23,16424,16424,,2132.99
2023/03/24,16428,16428,,2136.40
2023/03/27,16416,16416,,2136.47
2023/03/28,16477,16477,,2147.25
2023/03/29,16564,16564,,2162.49
2023/03/30,16937,16937,,2213.15
2023/03/31,17210,17210,,2250.14
2023/04/03,17323,17323,,2266.57
2023/04/04,17335,17335,,2268.77
2023/04/05,17144,17144,,2259.86
2023/04/06,17031,17031,,2246.37
2023/04/07,17163,17163,,2263.66
2023/04/10,17273,17273,,2280.18
2023/04/11,17396,17396,,2296.40
2023/04/12,17493,17493,,2309.31
2023/04/13,17414,17414,,2310.86
2023/04/14,17519,17519,,2326.94
2023/04/17,17662,17662,,2360.78
2023/04/18,17769,17769,,2375.00
2023/04/19,17758,17758,,2377.00
2023/04/20,17823,17823,,2384.86
2023/04/21,17678,17678,,2364.90
2023/04/24,17652,17652,,2363.03
2023/04/25,17707,17707,0,2371.44
2023/04/26,17371,17371,,2329.07
2023/04/27,17316,17316,,2323.81
2023/04/28,17606,17606,,2363.54
2023/05/01,18082,18082,,2428.52
2023/05/02,18178,18178,,2442.63
2023/05/08,17791,17791,,2390.68
2023/05/09,17851,17851,,2417.50
2023/05/10,17748,17748,,2403.55
2023/05/11,17663,17663,,2403.08
2023/05/12,17666,17666,,2405.76
2023/05/15,17809,17809,,2427.93
2023/05/16,17894,17894,,2440.79
2023/05/17,17839,17839,,2437.62
2023/05/18,18111,18111,,2475.05
2023/05/19,18331,18331,,2506.66
2023/05/22,18259,18259,,2511.75
2023/05/23,18384,18384,,2528.59
2023/05/24,18212,18212,,2507.16
2023/05/25,18151,18151,,2499.72
2023/05/26,18240,18240,,2514.73
2023/05/29,18583,18583,,2563.89
2023/05/30,18516,18516,,2554.74
2023/05/31,18420,18420,,2541.47
2023/06/01,18190,18190,,2513.33
2023/06/02,18353,18353,,2536.76
2023/06/05,18779,18779,,2613.62
2023/06/06,18683,18683,,2602.71
2023/06/07,18721,18721,,2610.83
2023/06/08,18736,18736,,2613.11
2023/06/09,18729,18729,,2613.95
2023/06/12,18780,18780,,2629.79
2023/06/13,18950,18950,,2654.77
2023/06/14,19147,19147,,2687.94
2023/06/15,19232,19232,,2701.70
2023/06/16,19444,19444,,2747.54
2023/06/19,19650,19650,,2779.48
2023/06/20,19638,19638,,2779.91
2023/06/21,19447,19447,,2752.82
2023/06/22,19407,19407,,2752.07
2023/06/23,19575,19575,,2776.65
2023/06/26,19450,19450,,2759.00
2023/06/27,19408,19408,,2754.90
2023/06/28,19630,19630,,2791.23
2023/06/29,19698,19698,,2802.65
2023/06/30,19826,19826,,2823.25
2023/07/03,19985,19985,,2847.52
2023/07/04,20048,20048,,2857.36
2023/07/05,20054,20054,,2876.47
2023/07/06,19947,19947,,2861.14
2023/07/07,19671,19671,,2826.64
2023/07/10,19445,19445,,2795.16
2023/07/11,19355,19355,,2783.43
2023/07/12,19303,19303,,2786.46
2023/07/13,19346,19346,,2794.55
2023/07/14,19477,19477,,2817.34
2023/07/18,19630,19630,,2856.97
2023/07/19,19746,19746,,2874.45
2023/07/20,19883,19883,,2898.80
2023/07/21,19821,19821,,2891.32
2023/07/24,20071,20071,,2930.57
2023/07/25,20068,20068,,2931.60
2023/07/26,20095,20095,,2938.94
2023/07/27,19987,19987,,2924.90
2023/07/28,19795,19795,,2898.12
2023/07/31,20164,20164,,2953.62
2023/08/01,20414,20414,,2992.72
2023/08/02,20439,20439,,2998.79
2023/08/03,20140,20140,,2972.97
2023/08/04,19997,19997,,2954.23
2023/08/07,19794,19794,,2925.30
2023/08/08,20093,20093,,2971.70
2023/08/09,20034,20034,,2967.11
2023/08/10,20043,20043,,2977.98
2023/08/14,20148,20148,,2995.05
2023/08/15,20252,20252,,3015.26
2023/08/16,20049,20049,,2987.71
2023/08/17,20018,20018,,3003.56
2023/08/18,19783,19783,,2969.56
2023/08/21,19689,19689,,2956.61
2023/08/22,19899,19899,,2989.49
2023/08/23,19806,19806,,2978.17
2023/08/24,19886,19886,,2992.18
2023/08/25,19864,19864,,2990.77
2023/08/28,19977,19977,,3010.19
2023/08/29,20115,20115,,3034.37
2023/08/30,20339,20339,,3068.27
2023/08/31,20437,20437,,3086.88
2023/09/01,20307,20307,,3068.03
2023/09/04,20409,20409,,3085.15
2023/09/05,20475,20475,,3112.64
2023/09/06,20532,20532,,3121.24
2023/09/07,20414,20414,,3109.69
2023/09/08,20216,20216,,3081.15
2023/09/11,20235,20235,,3086.07
2023/09/12,20336,20336,,3111.20
2023/09/13,20337,20337,,3115.88
2023/09/14,20314,20314,,3116.33
2023/09/15,20537,20537,,3153.02
2023/09/19,20371,20371,,3145.38
2023/09/20,20339,20339,,3144.00
2023/09/21,20294,20294,,3139.68
2023/09/22,19875,19875,,3077.93
2023/09/25,19971,19971,,3095.80
2023/09/26,20027,20027,,3106.75
2023/09/27,19779,19779,,3073.96
2023/09/28,19845,19845,,3086.51
2023/09/29,19951,19951,,3105.36
2023/10/02,19975,19975,,3112.00
2023/10/03,19903,19903,,3102.35
2023/10/04,19554,19554,,3047.96
2023/10/05,19594,19594,,3076.83
2023/10/06,19591,19591,,3077.87
2023/10/10,19873,19873,,3123.96
2023/10/11,20067,20067,,3157.54
2023/10/12,20243,20243,,3199.32
2023/10/13,20220,20220,,3200.16
2023/10/16,20035,20035,,3174.88
2023/10/17,20197,20197,,3202.09
2023/10/18,20240,20240,,3230.96
2023/10/19,19983,19983,,3193.50
2023/10/20,19812,19812,,3168.52
2023/10/23,19566,19566,,3130.47
2023/10/24,19528,19528,,3127.80
2023/10/25,19653,19653,,3147.75
2023/10/26,19470,19470,,3125.20
2023/10/27,19293,19293,,3099.99
2023/10/30,19157,19157,,3080.54
2023/10/31,19299,19299,,3105.33
2023/11/01,19621,19621,,3159.79
2023/11/02,19703,19703,,3174.91
2023/11/06,20182,20182,,3272.56
2023/11/07,20289,20289,,3293.43
2023/11/08,20370,20370,,3309.07
2023/11/09,20437,20437,,3321.16
2023/11/10,20381,20381,,3322.76
2023/11/13,20588,20588,,3357.69
2023/11/14,20630,20630,,3367.93
2023/11/15,20898,20898,,3415.95
2023/11/16,21084,21084,,3446.87
2023/11/17,20990,20990,,3452.97
2023/11/20,20941,20941,,3444.39
2023/11/21,20849,20849,,3430.46
2023/11/22,20833,20833,,3428.87
2023/11/24,21090,21090,,3472.70
2023/11/27,21084,21084,,3473.33
2023/11/28,20857,20857,,3438.09
2023/11/29,20732,20732,,3420.68
2023/11/30,20747,20747,,3425.89
2023/12/01,20925,20925,,3457.14
2023/12/04,20838,20838,,3445.74
2023/12/05,20844,20844,,3465.55
2023/12/06,20820,20820,,3463.35
2023/12/07,20769,20769,,3457.53
2023/12/08,20322,20322,,3384.67
2023/12/11,20709,20709,,3451.74
2023/12/12,20841,20841,,3486.11
2023/12/13,20880,20880,,3497.50
2023/12/14,20677,20677,,3466.95
2023/12/15,20833,20833,,3494.29
2023/12/18,20779,20779,,3504.02
2023/12/19,20908,20908,,3532.88
2023/12/20,21238,21238,,3590.55
2023/12/21,20935,20935,,3540.67
2023/12/22,20940,20940,,3544.20
2023/12/25,20939,20939,,3545.47
2023/12/26,20958,20958,,3551.32
2023/12/27,21117,21117,,3578.28
2023/12/28,21070,21070,,3570.34
2023/12/29,21084,21084,,3582.73
2024/01/04,20926,20926,,3558.15
2024/01/05,21147,21147,,3598.14
2024/01/09,21218,21218,,3650.18
2024/01/10,21270,21270,,3667.61
2024/01/11,21490,21490,,3722.29
2024/01/12,21421,21421,,3718.12
2024/01/15,21430,21430,,3724.29
2024/01/16,21505,21505,,3741.24
2024/01/17,21594,21594,,3756.77
2024/01/18,21534,21534,,3761.02
2024/01/19,21682,21682,,3792.40
2024/01/22,21902,21902,,3855.14
2024/01/23,21937,21937,,3864.35
2024/01/24,21985,21985,,3877.26
2024/01/25,22023,22023,,3887.49
2024/01/26,22096,22096,,3902.84
2024/01/29,22205,22205,,3925.01
2024/01/30,22227,22227,,3932.22
2024/01/31,22223,22223,,3935.03
2024/02/01,21846,21846,,3869.98
2024/02/02,22004,22004,,3901.57
2024/02/05,22470,22470,,4008.15
2024/02/06,22379,22379,,3997.16
2024/02/07,22375,22375,,4001.16
2024/02/08,22544,22544,,4033.46
2024/02/09,22750,22750,,4073.67
2024/02/13,22830,22830,,4102.21
2024/02/14,22729,22729,,4086.07
2024/02/15,22904,22904,,4117.53
2024/02/16,23040,23040,,4152.31
2024/02/19,22990,22990,,4168.74
2024/02/20,23037,23037,,4180.33
2024/02/21,22922,22922,,4159.43
2024/02/22,23001,23001,,4182.49
2024/02/26,23373,23373,,4253.10
2024/02/27,23353,23353,,4252.16
2024/02/28,23374,23374,,4259.97
2024/02/29,23326,23326,,4253.35
2024/03/01,23355,23355,,4260.75
2024/03/04,23509,23509,,4290.54
2024/03/05,23555,23555,,4320.52
2024/03/06,23291,23291,,4276.54
2024/03/07,23284,23284,,4276.84
2024/03/08,23352,23352,,4291.02
2024/03/11,23097,23097,,4247.15
2024/03/12,23062,23062,,4254.76
2024/03/13,23408,23408,,4322.81
2024/03/14,23423,23423,,4328.44
2024/03/15,23478,23478,,4340.25
2024/03/18,23443,23443,,4355.31
2024/03/19,23528,23528,,4375.65
2024/03/21,24045,24045,,4477.20
2024/03/22,24275,24275,,4521.83
2024/03/25,24167,24167,,4506.12
2024/03/26,24121,24121,,4499.71
2024/03/27,24125,24125,,4506.31
2024/03/28,24255,24255,,4534.02
2024/03/29,24266,24266,,4539.18
2024/04/01,24283,24283,,4545.01
2024/04/02,24269,24269,,4542.23
2024/04/03,24126,24126,,4515.47
2024/04/04,24196,24196,,4558.07
2024/04/05,23894,23894,,4503.38
2024/04/08,24150,24150,,4551.53
2024/04/09,24222,24222,,4571.86
2024/04/10,24225,24225,,4589.25
2024/04/11,24201,24201,,4586.88
2024/04/12,24314,24314,,4613.10
2024/04/15,24051,24051,,4566.29
2024/04/16,23954,23954,,4569.56
2024/04/17,23854,23854,,4558.40
2024/04/18,23733,23733,,4536.85
2024/04/19,23758,23758,,4545.97
2024/04/22,23594,23594,,4516.81
2024/04/23,23807,23807,,4558.79
2024/04/24,24106,24106,,4620.36
2024/04/25,24227,24227,0,4646.01
